ltable_id,rtable_id,label,id_x,attributi_x,id_y,attributi_y
93,904,0,93,microsoft office frontpage 2003 academic version windows ) microsoft 159.98,904,microsoft office 2004 standard nan 369.99
753,904,0,753,microsoft office & windows training professional topics entertainment 49.95,904,microsoft office 2004 standard nan 369.99
371,904,0,371,microsoft powerpoint 2004 upgrade ( mac ) microsoft 109.99,904,microsoft office 2004 standard nan 369.99
587,904,0,587,microsoft word 2007 version upgrade microsoft 109.95,904,microsoft office 2004 standard nan 369.99
773,904,0,773,microsoft office mac 2004 english 3pk dsp 731-01163 ) microsoft corporation nan,904,microsoft office 2004 standard nan 369.99
271,904,0,271,microsoft office small business 2007 microsoft software 735.33,904,microsoft office 2004 standard nan 369.99
225,904,0,225,microsoft powerpoint 2004 ( mac ) microsoft 229.99,904,microsoft office 2004 standard nan 369.99
1145,904,1,1145,microsoft office 2004 standard ( mac ) microsoft 399.99,904,microsoft office 2004 standard nan 369.99
606,904,0,606,microsoft office 2004 professional ( mac ) microsoft 499.99,904,microsoft office 2004 standard nan 369.99
858,904,0,858,microsoft onenote 2007 upgrade microsoft 79.95,904,microsoft office 2004 standard nan 369.99
541,904,0,541,microsoft onenote 2007 microsoft 99.95,904,microsoft office 2004 standard nan 369.99
348,904,0,348,microsoft office & windows training topics entertainment 29.99,904,microsoft office 2004 standard nan 369.99
497,904,0,497,microsoft data analyzer 2002 microsoft 179.0,904,microsoft office 2004 standard nan 369.99
781,904,0,781,microsoft excel 2004 ( mac ) microsoft 229.99,904,microsoft office 2004 standard nan 369.99
519,904,0,519,microsoft student with encarta premium 2008 dvd microsoft 49.95,904,microsoft office 2004 standard nan 369.99
614,904,0,614,microsoft works suite 2006 microsoft 99.0,904,microsoft office 2004 standard nan 369.99
578,904,0,578,microsoft office excel 2007 microsoft 229.95,904,microsoft office 2004 standard nan 369.99
12,904,0,12,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client microsoft 1849.0,904,microsoft office 2004 standard nan 369.99
670,904,0,670,gorilla 4 standard jungle software 299.0,904,microsoft office 2004 standard nan 369.99
571,3194,0,571,microsoft visio standard 2007 version upgrade microsoft 129.95,3194,microsoft ( r ) project standard 2007 nan 349.95
587,3194,0,587,microsoft word 2007 version upgrade microsoft 109.95,3194,microsoft ( r ) project standard 2007 nan 349.95
490,3194,0,490,microsoft visual studio professional 2005 upgrade microsoft software 549.0,3194,microsoft ( r ) project standard 2007 nan 349.95
271,3194,0,271,microsoft office small business 2007 microsoft software 735.33,3194,microsoft ( r ) project standard 2007 nan 349.95
225,3194,0,225,microsoft powerpoint 2004 ( mac ) microsoft 229.99,3194,microsoft ( r ) project standard 2007 nan 349.95
1145,3194,0,1145,microsoft office 2004 standard ( mac ) microsoft 399.99,3194,microsoft ( r ) project standard 2007 nan 349.95
522,3194,0,522,microsoft visio standard 2007 microsoft 259.95,3194,microsoft ( r ) project standard 2007 nan 349.95
606,3194,0,606,microsoft office 2004 professional ( mac ) microsoft 499.99,3194,microsoft ( r ) project standard 2007 nan 349.95
146,3194,0,146,microsoft mappoint 2006 standard edition microsoft 299.0,3194,microsoft ( r ) project standard 2007 nan 349.95
781,3194,0,781,microsoft excel 2004 ( mac ) microsoft 229.99,3194,microsoft ( r ) project standard 2007 nan 349.95
823,3194,0,823,microsoft word 2004 upgrade ( mac ) microsoft 109.99,3194,microsoft ( r ) project standard 2007 nan 349.95
519,3194,0,519,microsoft student with encarta premium 2008 dvd microsoft 49.95,3194,microsoft ( r ) project standard 2007 nan 349.95
614,3194,0,614,microsoft works suite 2006 microsoft 99.0,3194,microsoft ( r ) project standard 2007 nan 349.95
605,3194,0,605,microsoft word 2004 ( mac ) microsoft 229.99,3194,microsoft ( r ) project standard 2007 nan 349.95
12,3194,0,12,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client microsoft 1849.0,3194,microsoft ( r ) project standard 2007 nan 349.95
571,2816,0,571,microsoft visio standard 2007 version upgrade microsoft 129.95,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
371,2816,0,371,microsoft powerpoint 2004 upgrade ( mac ) microsoft 109.99,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
587,2816,1,587,microsoft word 2007 version upgrade microsoft 109.95,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
490,2816,0,490,microsoft visual studio professional 2005 upgrade microsoft software 549.0,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
271,2816,0,271,microsoft office small business 2007 microsoft software 735.33,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
518,2816,0,518,microsoft office 2004 standard upgrade ( mac ) microsoft 239.99,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
225,2816,0,225,microsoft powerpoint 2004 ( mac ) microsoft 229.99,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
1145,2816,0,1145,microsoft office 2004 standard ( mac ) microsoft 399.99,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
522,2816,0,522,microsoft visio standard 2007 microsoft 259.95,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
541,2816,0,541,microsoft onenote 2007 microsoft 99.95,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
146,2816,0,146,microsoft mappoint 2006 standard edition microsoft 299.0,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
781,2816,0,781,microsoft excel 2004 ( mac ) microsoft 229.99,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
823,2816,0,823,microsoft word 2004 upgrade ( mac ) microsoft 109.99,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
616,2816,0,616,microsoft windows vista home basic upgrade [ dvd ] microsoft 99.95,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
511,2816,0,511,microsoft publisher 2007 version upgrade microsoft 99.95,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
614,2816,0,614,microsoft works suite 2006 microsoft 99.0,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
578,2816,0,578,microsoft office excel 2007 microsoft 229.95,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
605,2816,0,605,microsoft word 2004 ( mac ) microsoft 229.99,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
443,2816,0,443,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client microsoft 709.0,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
171,2816,0,171,microsoft licenses word mac 10.0 eng govt ( d4800369 ) microsoft licenses 349.83,2816,microsoft word 2007 upgrade ( pc ) nan 109.95
571,2497,0,571,microsoft visio standard 2007 version upgrade microsoft 129.95,2497,office pro 2007 upgrade microsoft 269-10294 nan 257.71
135,2497,0,135,microsoft crm professional cal 3.0 product upgrade license pack user cal microsoft software 9980.0,2497,office pro 2007 upgrade microsoft 269-10294 nan 257.71
604,2497,0,604,microsoft office small business 2007 full version microsoft 449.95,2497,office pro 2007 upgrade microsoft 269-10294 nan 257.71
371,2497,0,371,microsoft powerpoint 2004 upgrade ( mac ) microsoft 109.99,2497,office pro 2007 upgrade microsoft 269-10294 nan 257.71
490,2497,0,490,microsoft visual studio professional 2005 upgrade microsoft software 549.0,2497,office pro 2007 upgrade microsoft 269-10294 nan 257.71
518,2497,0,518,microsoft office 2004 standard upgrade ( mac ) microsoft 239.99,2497,office pro 2007 upgrade microsoft 269-10294 nan 257.71
1145,2497,0,1145,microsoft office 2004 standard ( mac ) microsoft 399.99,2497,office pro 2007 upgrade microsoft 269-10294 nan 257.71
606,2497,0,606,microsoft office 2004 professional ( mac ) microsoft 499.99,2497,office pro 2007 upgrade microsoft 269-10294 nan 257.71
512,2497,0,512,microsoft windows xp professional upgrade with sp2 microsoft software 199.99,2497,office pro 2007 upgrade microsoft 269-10294 nan 257.71
511,2497,0,511,microsoft publisher 2007 version upgrade microsoft 99.95,2497,office pro 2007 upgrade microsoft 269-10294 nan 257.71
571,2863,0,571,microsoft visio standard 2007 version upgrade microsoft 129.95,2863,microsoft money 2007 premium ( pc ) nan 79.99
574,2863,0,574,microsoft mappoint 2006 with gps microsoft 349.0,2863,microsoft money 2007 premium ( pc ) nan 79.99
518,2863,0,518,microsoft office 2004 standard upgrade ( mac ) microsoft 239.99,2863,microsoft money 2007 premium ( pc ) nan 79.99
225,2863,0,225,microsoft powerpoint 2004 ( mac ) microsoft 229.99,2863,microsoft money 2007 premium ( pc ) nan 79.99
951,2863,0,951,microspot macdraft professional ( mac ) microspot ltd. 349.99,2863,microsoft money 2007 premium ( pc ) nan 79.99
522,2863,0,522,microsoft visio standard 2007 microsoft 259.95,2863,microsoft money 2007 premium ( pc ) nan 79.99
606,2863,0,606,microsoft office 2004 professional ( mac ) microsoft 499.99,2863,microsoft money 2007 premium ( pc ) nan 79.99
858,2863,0,858,microsoft onenote 2007 upgrade microsoft 79.95,2863,microsoft money 2007 premium ( pc ) nan 79.99
541,2863,0,541,microsoft onenote 2007 microsoft 99.95,2863,microsoft money 2007 premium ( pc ) nan 79.99
497,2863,0,497,microsoft data analyzer 2002 microsoft 179.0,2863,microsoft money 2007 premium ( pc ) nan 79.99
823,2863,0,823,microsoft word 2004 upgrade ( mac ) microsoft 109.99,2863,microsoft money 2007 premium ( pc ) nan 79.99
519,2863,0,519,microsoft student with encarta premium 2008 dvd microsoft 49.95,2863,microsoft money 2007 premium ( pc ) nan 79.99
614,2863,0,614,microsoft works suite 2006 microsoft 99.0,2863,microsoft money 2007 premium ( pc ) nan 79.99
578,2863,0,578,microsoft office excel 2007 microsoft 229.95,2863,microsoft money 2007 premium ( pc ) nan 79.99
816,2863,0,816,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ) microsoft 10949.0,2863,microsoft money 2007 premium ( pc ) nan 79.99
243,2863,0,243,money premium 2007 win32 eng na mini box us only cd microsoft 118.46,2863,microsoft money 2007 premium ( pc ) nan 79.99
87,2863,0,87,microsoft licenses project svr sa govt ( h2200301 ) microsoft licenses 3601.4,2863,microsoft money 2007 premium ( pc ) nan 79.99
571,3175,0,571,microsoft visio standard 2007 version upgrade microsoft 129.95,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade nan 108.87
574,3175,0,574,microsoft mappoint 2006 with gps microsoft 349.0,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade nan 108.87
371,3175,0,371,microsoft powerpoint 2004 upgrade ( mac ) microsoft 109.99,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade nan 108.87
587,3175,0,587,microsoft word 2007 version upgrade microsoft 109.95,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade nan 108.87
518,3175,0,518,microsoft office 2004 standard upgrade ( mac ) microsoft 239.99,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade nan 108.87
512,3175,0,512,microsoft windows xp professional upgrade with sp2 microsoft software 199.99,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade nan 108.87
541,3175,0,541,microsoft onenote 2007 microsoft 99.95,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade nan 108.87
823,3175,0,823,microsoft word 2004 upgrade ( mac ) microsoft 109.99,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade nan 108.87
616,3175,0,616,microsoft windows vista home basic upgrade [ dvd ] microsoft 99.95,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade nan 108.87
511,3175,0,511,microsoft publisher 2007 version upgrade microsoft 99.95,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade nan 108.87
547,3175,0,547,microsoft outlook 2007 microsoft 109.95,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade nan 108.87
514,3175,0,514,microsoft windows vista ultimate upgrade [ dvd ] microsoft 259.95,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade nan 108.87
186,3175,0,186,learn2 training for microsoft powerpoint topics-entertainment-software - ( consignment ) 9.99,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade nan 108.87
571,2853,0,571,microsoft visio standard 2007 version upgrade microsoft 129.95,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
135,2853,0,135,microsoft crm professional cal 3.0 product upgrade license pack user cal microsoft software 9980.0,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
93,2853,0,93,microsoft office frontpage 2003 academic version windows ) microsoft 159.98,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
632,2853,0,632,microsoft windows xp professional full version with sp2 microsoft 299.99,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
753,2853,0,753,microsoft office & windows training professional topics entertainment 49.95,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
371,2853,0,371,microsoft powerpoint 2004 upgrade ( mac ) microsoft 109.99,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
587,2853,0,587,microsoft word 2007 version upgrade microsoft 109.95,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
584,2853,0,584,microsoft windows vista business full version [ dvd ] microsoft 299.95,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
496,2853,0,496,microsoft windows vista business 32-bit for system builders microsoft 179.99,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
1148,2853,0,1148,sibelius 4 professional edition sibelius-software-ltd . 599.99,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
523,2853,0,523,microsoft windows vista ultimate full version [ dvd ] microsoft 399.95,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
518,2853,0,518,microsoft office 2004 standard upgrade ( mac ) microsoft 239.99,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
951,2853,0,951,microspot macdraft professional ( mac ) microspot ltd. 349.99,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
654,2853,0,654,acrobat professional 8 ( windows ) adobe 273.0,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
348,2853,0,348,microsoft office & windows training topics entertainment 29.99,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
823,2853,0,823,microsoft word 2004 upgrade ( mac ) microsoft 109.99,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
531,2853,0,531,microsoft windows server 2003 client additional license for users-5 pack microsoft 809.0,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
616,2853,0,616,microsoft windows vista home basic upgrade [ dvd ] microsoft 99.95,2853,microsoft windows xp professional edition ( upgrade ) nan 199.99
