"attributi_x","attributi_y","label"
"Nikon D3100 / 18-55mm VR Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 55 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D4s - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX210 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Olympus PEN E-PL5 / 14-42mm & 40-150mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot E1 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon Coolplix P600 Black Digital Camera (16.1 MP, 60x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","SONY DSC-W800B BLACK 20.1MP 5X WIDE ANGLE 2.7"" DSCW800B","0"
"Sony Cyber-shot DSC-W830 20.1 Megapixel Compact Camera - Black (2.7"" LCD - 8x Optical Zoom - Optical IS - 11520 X 1080 Image - 1280 X 720 Video - HD Movie Mode) Price Comparison at Buy.net","NIKON COOLPIX L30 RED 20.1MP 5X 3"" AA 32424","0"
"Fujifilm FinePix HS20EXR - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 50 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"VTech Kidizoom 80-077341 2 Megapixel Compact Camera (1.8"" LCD - 1600 X 1200 Image - 320 X 240 Video) Price Comparison at Buy.net","LEICA V-LUX 4 COMPACT DIGITAL CAMERA 18191","0"
"Nikon DF Black SLR Digital Camera Special Edition Kit W/ 50 Mm Lens (16.2 MP, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","NIKON COOLPIX S2800 BLACK 20.1MP 5X 3"" 32188","0"
"Fujifilm FinePix JX700 16 Megapixel Compact Camera - Pink (2.7"" LCD - 5x Optical Zoom - Electronic IS - 4608 X 3440 Image - 1920 X 1080 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","SONY DSC-W830 SILVER 20.1MP 8X 2.7"" DSCW830","0"
"Pentax MX-1 Black Digital Camera (12 MP, 4x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","NIKON COOLPIX L610 BLACK 16MP 14X 3""LCD 32408","0"
"Olympus SP-620UZ Silver Digital Camera (16 MP, 21x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","FUJIFILM XP70 BLUE 16.4MP 5X 2.7"" WIFI 600013366","0"
"Canon PowerShot D30 Blue Digital Camera (12.1 MP, 5x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","CANON POWERSHOT ELPH 150IS BLACK 20MP 10X 2.7"" 9356B001","0"
"Canon PowerShot G16 Black Digital Camera (12.1 MP, 5x Opt, SD Card Slot) Price Comparison at Buy.net","SAMSUNG GALAXY 2 CAMERA BLACK SF2 EK-GC200ZKAXAC","0"
"Vivitar ITwist F124 14.1 Megapixel Compact Camera - Red (2.4"" LCD - Electronic IS - 4416 X 3312 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","RICOH WG-4 SILVER 16MP 4X WIDE ANGLE 3"" RUGGED 08572","0"
"Nikon D3x 24.5 Megapixel Digital SLR Camera Body Only (3"" LCD - 6048 X 4032 Image - HDMI) Price Comparison at Buy.net","SONY DSC-W830 SILVER 20.1MP 8X 2.7"" DSCW830","0"
"Canon EOS 70D / 18-55mm & 55-250mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 110 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 60Da - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A410 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon Coolplix P600 Black Digital Camera (16.1 MP, 60x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","SONY DSC-H300B BLACK 20.1MP 35X 3"" DSCH300B","0"
"Samsung WB350F 16.3 Megapixel Compact Camera - Blue (3"" Touchscreen LCD - 21x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - HD Movie Mode) Price Comparison at Buy.net","LEICA X VARIO 16MP APS-C DIGITAL CAMERA 18430","0"
"Samsung WB350F 16.3 Megapixel Compact Camera - Blue (3"" Touchscreen LCD - 21x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - HD Movie Mode) Price Comparison at Buy.net","SIGMA 50MM F1.4 DG HSM (ART) CANON A50DGHC","0"
"Canon PowerShot D30 Blue Digital Camera (12.1 MP, 5x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","FUJI FINEPIX X100S 16.3MP 23MM F2 BLACK 600013226","0"
"Nikon Coolpix S230 10 Megapixel Compact Camera - Jet Black (3"" Touchscreen LCD - 3x Optical Zoom - 3648 X 2736 Image - 640 X 480 Video - PictBridge) Price Comparison at Buy.net","HASSELBLAD STELLAR SLV,CARBON FIBER GRIP 3012600","0"
"Nikon COOLPIX S9500 Black Digital Camera (18.1 MP, 22x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","HASSELBLAD STELLAR ORANGE W/WENGE GRIP H-3012709","0"
"Sony SLT-A37 / 18-55mm & 55-200mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX220 HS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony Alpha NEX-5T Black SLR Digital Camera Kit W/ 16-50 Mm Lens (16.1 MP, 3x Opt, Memory Stick PRO Duo/Memory Stick PRO-HG Duo/SD/SDXC/SDHC Card Slot) Price Comparison at Buy.net","OLYMPUS SH-1 WHITE 16MP 24X 3"" 60P FULLHD V107080WU000","0"
"Canon EOS 70D Black SLR Digital Camera Body Only (20.2 MP, SD Card Slot) Price Comparison at Buy.net","FUJI FINEPIX XP200 YELLOW 16MP 5X 3"" WATERPROOF 600012725","0"
"Panasonic Lumix  DMC-GF3 / 14mm & 14-42mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX20 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Olympus PEN E-PM1 Purple Silver Camera Kit W/ 14-42mm Lens (12.3 Megapixel - 3"" LCD - 3x Optical Zoom - Electronic IS - 4032 X 3024 Image - 1920 X 1080 Video - AVCHD, Motion JPEG AVI - HDMI - PictBridge) Price Comparison at Buy.net","FUJIFILM XQ1 BLACK 12MP 4X 3.0""LCD 600013201","0"
"Fuji Blowers FinePix T550 16 Megapixel Compact Camera - Black (3"" LCD - 12x Optical Zoom - Optical IS - 4608 X 3440 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","LEICA D-LUX 6 GLOSSY BLACK/SILVER 18115","0"
"Pentax Optio VS20 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A1000 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon Coolplix P600 Black Digital Camera (16.1 MP, 60x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","FUJIFILM XP70 ORANGE 16.4MP 5X 2.7"" WIFI 600013367","0"
"Nikon D5200 / 18-55mm & 55-300mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot Pro1 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Leica D-LUX 6 Black Digital Camera (10.1 MP, 3.8x Opt, SD/SDXC/SDHC Card Slot) Price Comparison at Buy.net","PANASONIC HXA500H 4K POV CAMERA HXA500H","0"
"Nikon D3200 / 18-300mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS i7 zoom - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 70D Black Digital SLR Camera Kit W/ 18-55 Mm Lens (20.2 MP, 3.1x Opt, SD Card Slot) Price Comparison at Buy.net","NIKON COOLPIX S2800 BLACK 20.1MP 5X 3"" 32188","0"
"Sony Cyber-shot DSC-H300 Black Digital Camera (20.1 MP, 35x Opt, SD/SDHC/SDXC/MS Duo/MS PRO Duo/MS PRO-HG Duo Card Slot) Price Comparison at Buy.net","SIGMA 50MM F1.4 DG HSM (ART) CANON A50DGHC","0"
"Nikon D90 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot Pro1 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon V1 Black Digital Camera W/ 10-30mm Lens (10.1 MP, 3x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","LEICA D-LUX 6 GLOSSY BLACK/SILVER 18115","0"
"Nikon 1 J2 10 1 MP Digital Camera Silver Kit w VR 10 30mm Lens 018208275748 | eBay","Nikon 1 J2 Digital Camera - Red (VVK164XH) | Camerafarm Australia","1"
"Nikon Coolpix S9400 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A60 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Panasonic Lumix DMC-S2 - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS i7 zoom - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Olympus SP-620UZ Silver Digital Camera (16 MP, 21x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","FUJI FINEPIX XP200 YELLOW 16MP 5X 3"" WATERPROOF 600012725","0"
"Canon PowerShot D30 Blue Digital Camera (12.1 MP, 5x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","LEICA X VARIO 16MP APS-C DIGITAL CAMERA 18430","0"
"Fujifilm X-Pro 1 / 60mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A620 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon DF Black SLR Digital Camera Special Edition Kit W/ 50 Mm Lens (16.2 MP, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","SAMSUNG WB350F BROWN 16MP 21X 3"" SMART CAMERA EC-WB350FBPNCA","0"
"Sony SLT-A37 / 18-55mm & 55-200mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 400 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon Coolpix S6200 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A3000 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D40X - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A610 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon PowerShot D30 Blue Digital Camera (12.1 MP, 5x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","FUJI FINEPIX S1 BLACK 16.4MP 50X WIDE ANGLE 3"" 600013365","0"
"Nikon Coolpix L28 20.1 Megapixel Compact Camera - Silver (3"" LCD - 5x Optical Zoom - Electronic IS - 5152 X 3864 Image - 1280 X 720 Video - HD Movie Mode) Price Comparison at Buy.net","LEICA X VARIO 16MP APS-C DIGITAL CAMERA 18430","0"
"Canon EOS 70D Black SLR Digital Camera Body Only (20.2 MP, SD Card Slot) Price Comparison at Buy.net","SONY DSC-W830 SILVER 20.1MP 8X 2.7"" DSCW830","0"
"Nikon Coolpix S6200 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A80 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Pentax Optio WG-1 GPS - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX20 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D3200 DSLR with 18 55mm VR and AF 70 300mm F4 5 6g Twin Lens Kit S3324 | eBay","Nikon D3200 DSLR Camera Import 18 55 VR w A and Tele 7 Lens 24GB Bundle | eBay","1"
"Pentax Q10 / 5-15mm & 15-45mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 50 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon COOLPIX S9500 Black Digital Camera (18.1 MP, 22x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","NIKON COOLPIX S3600 BLACK 20MP 8X 2.7"" 32184","0"
"Nikon D4s - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 125 HS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Leica X2 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A95 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Pentax Q10 / 5-15mm & 15-45mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 400 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fuji Blowers FinePix T550 16 Megapixel Compact Camera - Black (3"" LCD - 12x Optical Zoom - Optical IS - 4608 X 3440 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","NIKON COOLPIX S3600 BLACK 20MP 8X 2.7"" 32184","0"
"Nikon D3100 / 18-55mm VR Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A410 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Olympus Tough TG-830 IHS 16 Megapixel Compact Camera - Blue (3"" LCD - 5x Optical Zoom - Optical, Electronic IS - 4608 X 3456 Image - 1920 X 1080 Video - HDMI - PictBridge - HD Movie Mode) Price Comparison at Buy.net","NIKON COOLPIX S3600 BLACK 20MP 8X 2.7"" 32184","0"
"Sony Cyber-shot DSC-H300 Black Digital Camera (20.1 MP, 35x Opt, SD/SDHC/SDXC/MS Duo/MS PRO Duo/MS PRO-HG Duo Card Slot) Price Comparison at Buy.net","HASSELBLAD STELLAR ORANGE W/WENGE GRIP H-3012709","0"
"Pentax Optio WG-1 GPS - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot E1 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"VTech Kidizoom 80-077341 2 Megapixel Compact Camera (1.8"" LCD - 1600 X 1200 Image - 320 X 240 Video) Price Comparison at Buy.net","HASSELBLAD STELLAR SLV,CARBON FIBER GRIP 3012600","0"
"Fuji Blowers FinePix T550 16 Megapixel Compact Camera - Black (3"" LCD - 12x Optical Zoom - Optical IS - 4608 X 3440 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","NIKON COOLPIX L27 BLACK 16.1MP 5X 2.7"" AA 32416","0"
"Pentax MX-1 Black Digital Camera (12 MP, 4x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","OLYMPUS TG-850IHS WHITE 16MP 5X 3"" CMOS V104150WU000","0"
"Olympus SP-620UZ Silver Digital Camera (16 MP, 21x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","CANON POWERSHOT G1X 14.3MP CMOS 4X WIDE ANGLE 3"" 5249B005","0"
"Leica D-LUX 6 Black Digital Camera (10.1 MP, 3.8x Opt, SD/SDXC/SDHC Card Slot) Price Comparison at Buy.net","SONY DSCHX60VB BLACK 20.4MP 30X 3"" DSCHX60VB","0"
"Sony Cyber-shot DSC-H300 Black Digital Camera (20.1 MP, 35x Opt, SD/SDHC/SDXC/MS Duo/MS PRO Duo/MS PRO-HG Duo Card Slot) Price Comparison at Buy.net","NIKON COOLPIX P340 BLACK 12MP 5X 3"" 32019","0"
"Nikon D3100 / 18-55mm VR Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A3100 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fuji Blowers FinePix T550 16 Megapixel Compact Camera - Black (3"" LCD - 12x Optical Zoom - Optical IS - 4608 X 3440 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","NIKON COOLPIX P340 BLACK 12MP 5X 3"" 32019","0"
"Sony Alpha A5000 White Digital Camera Kit W/ 16-50 Mm Lens (20.1 MP, SD/SDHC/SDXC/MS PRO Duo/MS PRO-HG Duo Card Slot) Price Comparison at Buy.net","SONY DSC-W830B BLACK 20.1MP 8X 2.7"" DSCW830B","0"
"Fujifilm FinePix XP170 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A75 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony Cyber-shot DSC-HX300 Black Digital Camera (20.4 MP, 50x Opt, MS/SD Card Slot) Price Comparison at Buy.net","FUJIFILM JX600 WHITE 14MP 5X 2.7""LCD CCD 600012670","0"
"Nikon Coolpix S6800 Digital Camera (Black) | UK Digital Cameras","Nikon COOLPIX Digital Camera, S6800 - Walmart.com","1"
"Sony Alpha NEX-5T/B Black SLR Digital Camera (16.1 MP, 3x Opt, SD/SDXC/SDHC Card Slot) Price Comparison at Buy.net","OLYMPUS TG-850IHS WHITE 16MP 5X 3"" CMOS V104150WU000","0"
"Fujifilm FinePix S4000 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX160 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fujifilm X-T1 Black Digital Camera Kit W/ 18-55 Mm Lens (16.3 MP, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","FUJIFILM XQ1 BLACK 12MP 4X 3.0""LCD 600013201","0"
"Sony Alpha A5000 White Digital Camera Kit W/ 16-50 Mm Lens (20.1 MP, SD/SDHC/SDXC/MS PRO Duo/MS PRO-HG Duo Card Slot) Price Comparison at Buy.net","NIKON COOLPIX S3600 BLACK 20MP 8X 2.7"" 32184","0"
"Fujifilm FinePix S4500 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A620 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Olympus VG-160 - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 50 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 1200D + 18-200mm  New Zealand Prices - PriceMe","Canon EOS 1200D  New Zealand Prices - PriceMe","1"
"Samsung WB350F 16.3 Megapixel Compact Camera - Blue (3"" Touchscreen LCD - 21x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - HD Movie Mode) Price Comparison at Buy.net","NIKON COOLPIX P340 BLACK 12MP 5X 3"" 32019","0"
"Sony Alpha A5000 White Digital Camera Kit W/ 16-50 Mm Lens (20.1 MP, SD/SDHC/SDXC/MS PRO Duo/MS PRO-HG Duo Card Slot) Price Comparison at Buy.net","PANASONIC HXA500H 4K POV CAMERA HXA500H","0"
"Canon PowerShot SX160 IS Red Digital Camera (16 MP, 16x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","SONY DSCHX60VB BLACK 20.4MP 30X 3"" DSCHX60VB","0"
"Nikon D3x 24.5 Megapixel Digital SLR Camera Body Only (3"" LCD - 6048 X 4032 Image - HDMI) Price Comparison at Buy.net","CANON POWERSHOT SX700HS BLACK 16.1MP 30X W/CASE 9338B015","0"
"Olympus VG-160 - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS v³ - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon Coolplix P600 Black Digital Camera (16.1 MP, 60x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","NIKON COOLPIX L610 BLACK 16MP 14X 3""LCD 32408","0"
"Sony Cyber-shot DSC-HX300 Black Digital Camera (20.4 MP, 50x Opt, MS/SD Card Slot) Price Comparison at Buy.net","OLYMPUS TG-850IHS WHITE 16MP 5X 3"" CMOS V104150WU000","0"
"Canon PowerShot SX260 HS Black Digital Camera (12.1 MP, 20x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","FUJI FINEPIX XP200 YELLOW 16MP 5X 3"" WATERPROOF 600012725","0"
"Nikon D3x 24.5 Megapixel Digital SLR Camera Body Only (3"" LCD - 6048 X 4032 Image - HDMI) Price Comparison at Buy.net","NIKON COOLPIX P7800 12.2MP 7.1X WIDE ANGLE 3"" VR 32015","0"
"Nikon Coolplix P600 Black Digital Camera (16.1 MP, 60x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","OLYMPUS SH-1 WHITE 16MP 24X 3"" 60P FULLHD V107080WU000","0"
"Sakar Hello Kitty 2.1 Megapixel Compact Camera (1.5"" LCD) Price Comparison at Buy.net","OLYMPUS SH-1 BLACK 16MP 24X 3"" 60P FULLHD V107080BU000","0"
"Samsung WB350F 16.3 Megapixel Compact Camera - Blue (3"" Touchscreen LCD - 21x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - HD Movie Mode) Price Comparison at Buy.net","FUJIFILM JX600 WHITE 14MP 5X 2.7""LCD CCD 600012670","0"
"Nikon COOLPIX S9500 Black Digital Camera (18.1 MP, 22x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","LEICA X VARIO 16MP APS-C DIGITAL CAMERA 18430","0"
"Canon EOS 6D / 24-70mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS v³ - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony DSC-RX100/B Black Digital Camera (20.2 MP, 3.6x Opt, SD/SDXC/SDHC/MS Duo Card Slot) Price Comparison at Buy.net","OLYMPUS SH-1 BLACK 16MP 24X 3"" 60P FULLHD V107080BU000","0"
"Fujifilm FinePix XP170 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A460 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Panasonic Lumix  DMC-GF3 / 14mm & 14-42mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 30 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Samsung WB350F 16.3 Megapixel Compact Camera - Blue (3"" Touchscreen LCD - 21x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - HD Movie Mode) Price Comparison at Buy.net","HASSELBLAD STELLAR SLV,CARBON FIBER GRIP 3012600","0"
"Fujifilm FinePix S4000 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A510 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D3200 / 18-300mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 125 HS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony Cyber-shot DSC-W830 20.1 Megapixel Compact Camera - Black (2.7"" LCD - 8x Optical Zoom - Optical IS - 11520 X 1080 Image - 1280 X 720 Video - HD Movie Mode) Price Comparison at Buy.net","NIKON COOLPIX P7800 12.2MP 7.1X WIDE ANGLE 3"" VR 32015","0"
"Panasonic Lumix DMC-FZ50 10.1 Megapixel Bridge Camera - Black (2"" LCD - 12x Optical Zoom - Secure Digital SD Card Included - 3648 X 2736 Image - 848 X 480 Video - PictBridge) Price Comparison at Buy.net","HASSELBLAD STELLAR ORANGE W/WENGE GRIP H-3012709","0"
